"TIME","MATURITY","YLD_CURV","GEO","BONDS","Value","Flag and Footnotes"
"2012M07","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.52",""
"2012M07","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.80",""
"2012M07","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.08",""
"2012M07","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.34",""
"2012M07","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.57",""
"2012M07","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.78",""
"2012M07","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.96",""
"2012M08","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.00",""
"2012M08","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.20",""
"2012M08","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.46",""
"2012M08","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.75",""
"2012M08","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.03",""
"2012M08","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.30",""
"2012M08","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.53",""
"2012M08","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.74",""
"2012M08","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.92",""
"2012M09","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.08",""
"2012M09","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.28",""
"2012M09","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.54",""
"2012M09","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.82",""
"2012M09","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.10",""
"2012M09","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.37",""
"2012M09","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.61",""
"2012M09","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.83",""
"2012M09","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","2.03",""
"2012M10","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.09",""
"2012M10","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.29",""
"2012M10","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.53",""
"2012M10","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.80",""
"2012M10","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.07",""
"2012M10","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.33",""
"2012M10","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.57",""
"2012M10","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.79",""
"2012M10","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.98",""
"2012M11","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.04",""
"2012M11","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.21",""
"2012M11","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.44",""
"2012M11","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.69",""
"2012M11","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.95",""
"2012M11","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.21",""
"2012M11","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.45",""
"2012M11","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.66",""
"2012M11","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.86",""
"2012M12","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.00",""
"2012M12","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.15",""
"2012M12","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.36",""
"2012M12","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.61",""
"2012M12","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.86",""
"2012M12","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.12",""
"2012M12","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.35",""
"2012M12","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.57",""
"2012M12","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.77",""
"2013M01","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.17",""
"2013M01","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.36",""
"2013M01","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.59",""
"2013M01","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.83",""
"2013M01","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.08",""
"2013M01","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.32",""
"2013M01","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.54",""
"2013M01","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.75",""
"2013M01","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.93",""
"2013M02","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.21",""
"2013M02","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.41",""
"2013M02","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.64",""
"2013M02","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.88",""
"2013M02","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.13",""
"2013M02","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.37",""
"2013M02","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.59",""
"2013M02","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.80",""
"2013M02","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.98",""
"2013M03","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.09",""
"2013M03","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.25",""
"2013M03","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.46",""
"2013M03","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.70",""
"2013M03","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.94",""
"2013M03","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.18",""
"2013M03","Maturity: 8 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.42",""
"2013M03","Maturity: 9 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.63",""
"2013M03","Maturity: 10 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.83",""
"2013M04","Maturity: 2 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.07",""
"2013M04","Maturity: 3 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.20",""
"2013M04","Maturity: 4 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.38",""
"2013M04","Maturity: 5 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.59",""
"2013M04","Maturity: 6 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","0.81",""
"2013M04","Maturity: 7 years","Spot rate yield curve","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","AAA-rated euro area central government bonds","1.03",""
